"","IDG_RIUU","COD_PLAN","PAPA_tot","TOT_CREDITOS","NO_MATRICULAS","CREDITOS_AP","AVANCE","PROM_AVANCE","NO_PERDIDAS","ACTIVO"
"1739","018192514","2514",3.52,40,4,32,22.7,5.68,2,0
"1740","018202514","2514",3.94347826086956,46,5,46,32.62,6.52,0,0
"1741","018212514","2514",1.6,4,1,0,0,0,1,0
"1742","018232514","2514",4.32857142857143,49,6,49,34.75,5.79,0,1
"1743","018252514","2514",4.21865671641791,134,9,134,95.04,10.56,0,1
"1744","018262514","2514",3.67954545454545,44,5,40,28.37,5.67,1,1
"1745","018272514","2514",2.9936170212766,47,5,37,26.24,5.25,3,1
"1746","018282514","2514",4.24806201550388,129,9,129,91.49,10.17,0,1
"1747","018292514","2514",4.63779527559055,127,9,127,90.07,10.01,0,1
"1748","018302514","2514",3.852,25,2,22,15.6,7.8,1,1
"1749","018312514","2514",4.25391304347826,115,9,107,75.89,8.43,2,1
"1750","018322514","2514",4.56222222222222,135,9,135,95.74,10.64,0,1
"1751","018342514","2514",4.51230769230769,130,9,130,92.2,10.24,0,1
"1752","018352514","2514",3.90792079207921,101,9,93,65.96,7.33,2,1
"1753","018362514","2514",3.80294117647059,102,8,90,63.83,7.98,3,1
"1754","018382514","2514",3.2974358974359,39,5,23,16.31,3.26,4,1
"1755","018392514","2514",4.21515151515152,132,9,124,87.94,9.77,2,1
"1756","018402514","2514",4.05903614457831,83,7,79,56.03,8,1,1
"1757","018412514","2514",4.21307692307692,130,9,130,92.2,10.24,0,1
"1758","018422514","2514",3.15454545454545,33,3,21,14.89,4.96,3,1
"1759","018432514","2514",3.81341463414634,82,9,82,58.16,6.46,0,1
"1760","018442514","2514",4.20254237288136,118,9,114,80.85,8.98,1,1
"1761","018452514","2514",3.71388888888889,108,9,96,68.09,7.57,3,1
"1762","018462514","2514",4.0859375,128,9,124,87.94,9.77,1,1
"1763","018472514","2514",2.40666666666667,15,1,3,2.13,2.13,3,0
"1764","018502514","2514",3.88267716535433,127,9,116,82.27,9.14,3,1
"1765","018512514","2514",4.11287878787879,132,9,124,87.94,9.77,2,0
"1766","018532514","2514",4.47142857142857,133,9,129,91.49,10.17,1,1
"1767","018552514","2514",3.60149253731343,67,7,52,36.88,5.27,4,1
"1768","018572514","2514",3.57272727272727,77,7,73,51.77,7.4,1,1
"1769","018582514","2514",4.37008547008547,117,9,109,77.3,8.59,2,1
"1770","018592514","2514",3.56352941176471,85,9,69,48.94,5.44,4,1
"1771","018602514","2514",3.87549019607843,102,8,94,66.67,8.33,2,1
"1772","018612514","2514",3.33333333333333,15,1,11,7.8,7.8,1,0
"1773","018622514","2514",3.825,112,9,104,73.76,8.2,2,1
"1774","018632514","2514",3.44065934065934,91,9,80,56.74,6.3,3,1
"1775","018642514","2514",2.13333333333333,24,3,14,9.93,3.31,3,0
"1776","018652514","2514",3.32678571428571,56,7,45,31.91,4.56,3,1
"1777","018662514","2514",1.5,15,1,3,2.13,2.13,3,0
"1778","018672514","2514",3.40845070422535,71,8,55,39.01,4.88,4,1
"1779","018682514","2514",3.04791666666667,48,6,36,25.53,4.26,3,1
"1780","018702514","2514",1.69795918367347,49,6,17,12.06,2.01,9,0
"1781","018712514","2514",0.4,12,1,0,0,0,3,0
"1782","018722514","2514",3.77460317460317,63,8,59,41.84,5.23,1,1
"1783","018732514","2514",4.28987341772152,79,5,79,56.03,11.21,0,0
"1784","018742514","2514",3.49649122807017,57,6,45,31.91,5.32,3,1
"1785","018772514","2514",1.01818181818182,11,1,0,0,0,3,0
"1786","018792514","2514",0.290909090909091,11,1,0,0,0,3,0
"1787","018802514","2514",2.5,11,1,3,2.13,2.13,2,0
"1788","018812514","2514",4.0125,40,6,40,28.37,4.73,0,0
"1789","018842514","2514",2.63928571428571,28,2,10,7.09,3.54,5,0
"1790","018852514","2514",3.35573770491803,61,7,45,31.91,4.56,4,1
"1791","018862514","2514",4.00909090909091,44,6,44,31.21,5.2,0,1
"1792","018872514","2514",2.86571428571429,35,5,17,12.06,2.41,5,1
"1793","018882514","2514",2.72727272727273,11,1,4,2.84,2.84,2,0
"1794","018892514","2514",3.48831168831169,77,8,65,46.1,5.76,3,1
"1795","018912514","2514",2.76666666666667,12,1,8,5.67,5.67,1,1
"1796","018922514","2514",2.64615384615385,26,3,18,12.77,4.26,2,0
"1797","018932514","2514",3.27605633802817,71,7,51,36.17,5.17,5,1
"1798","018942514","2514",3.8381679389313,131,9,119,84.4,9.38,3,1
"1799","018952514","2514",4.33482142857143,112,8,108,76.6,9.57,1,1
"1800","018962514","2514",4.02857142857143,7,1,7,4.96,4.96,0,1
"1801","018972514","2514",3.91954022988506,87,8,87,61.7,7.71,0,1
"1802","018982514","2514",3.8,37,5,37,26.24,5.25,0,1
"1803","018992514","2514",2.20714285714286,14,1,3,2.13,2.13,3,0
"1804","019002514","2514",3.31489361702128,47,6,28,19.86,3.31,5,1
"1805","019012514","2514",4.02183908045977,87,8,87,61.7,7.71,0,1
"1806","019022514","2514",4.47251908396946,131,8,131,92.91,11.61,0,1
"1807","019032514","2514",3.48448275862069,58,6,42,29.79,4.96,4,1
"1808","019042514","2514",4.04583333333333,24,4,24,17.02,4.26,0,1
"1809","019052514","2514",3.61666666666667,24,4,20,14.18,3.54,1,1
"1810","019062514","2514",4.08690476190476,84,7,84,59.57,8.51,0,1
"1811","019072514","2514",4.41268656716418,134,8,134,95.04,11.88,0,1
"1812","019082514","2514",4.28181818181818,110,8,110,78.01,9.75,0,1
"1813","019092514","2514",3.09772727272727,44,5,36,25.53,5.11,2,1
"1814","019102514","2514",4.27578947368421,95,8,95,67.38,8.42,0,1
"1815","019112514","2514",4.21791044776119,67,6,67,47.52,7.92,0,0
"1816","019122514","2514",4.5,128,8,128,90.78,11.35,0,1
"1817","019132514","2514",2.84375,32,5,18,12.77,2.55,3,0
"1818","019142514","2514",3.86206896551724,87,8,83,58.87,7.36,1,1
"1819","019152514","2514",3.90625,96,8,92,65.25,8.16,1,1
"1820","019162514","2514",3.34901960784314,51,7,39,27.66,3.95,3,1
"1821","019172514","2514",4.0018018018018,111,8,107,75.89,9.49,1,1
"1822","019182514","2514",1.876,25,3,9,6.38,2.13,5,0
"1823","019192514","2514",3.34,30,5,23,16.31,3.26,2,1
"1824","019202514","2514",3.51904761904762,63,8,51,36.17,4.52,3,1
"1825","019212514","2514",0.5,15,1,0,0,0,4,0
"1826","019222514","2514",4.45403225806452,124,8,124,87.94,10.99,0,1
"1827","019232514","2514",0.186666666666667,15,1,0,0,0,4,0
"1828","019242514","2514",2.9,19,2,11,7.8,3.9,2,0
"1829","019252514","2514",4.17826086956522,23,3,23,16.31,5.44,0,1
"1830","019262514","2514",0.486666666666667,15,1,0,0,0,4,0
"1831","019272514","2514",3.1531914893617,47,6,35,24.82,4.14,3,1
"1832","019282514","2514",1.21333333333333,15,1,3,2.13,2.13,3,0
"1833","019292514","2514",3.57826086956522,23,3,15,10.64,3.55,2,1
"1834","019302514","2514",3.93333333333333,69,8,69,48.94,6.12,0,1
"1835","019312514","2514",2.14545454545455,11,1,3,2.13,2.13,2,0
"1836","019322514","2514",2.95,8,2,4,2.84,1.42,1,1
"1837","019332514","2514",2.62564102564103,39,6,27,19.15,3.19,3,0
"1838","019342514","2514",4.23586956521739,92,8,92,65.25,8.16,0,1
"1839","019352514","2514",3.50833333333333,24,3,20,14.18,4.73,1,1
"1840","019362514","2514",4.35172413793103,58,6,58,41.13,6.86,0,1
"1841","019372514","2514",4.41818181818182,11,1,11,7.8,7.8,0,1
"1842","019392514","2514",3.83378378378378,74,8,74,52.48,6.56,0,1
"1843","019402514","2514",3.94137931034483,29,5,29,20.57,4.11,0,1
"1844","019412514","2514",3.7406976744186,86,7,83,58.87,8.41,1,1
"1845","019422514","2514",4.63454545454545,110,8,110,78.01,9.75,0,1
"1846","019432514","2514",3.69761904761905,84,6,77,54.61,9.1,2,1
"1847","019442514","2514",4.63675213675214,117,7,117,82.98,11.85,0,0
"1848","019452514","2514",4.50882352941176,136,8,136,96.45,12.06,0,1
"1849","019462514","2514",4.076,100,8,100,70.92,8.87,0,0
"1850","019472514","2514",3.33529411764706,51,7,35,24.82,3.55,4,1
"1851","019492514","2514",0.866666666666667,12,1,0,0,0,3,0
"1852","019502514","2514",3.37142857142857,7,1,3,2.13,2.13,1,0
"1853","019512514","2514",4.16216216216216,111,8,111,78.72,9.84,0,1
"1854","019522514","2514",3.45172413793103,58,7,50,35.46,5.07,2,1
"1855","019532514","2514",3.4,15,2,11,7.8,3.9,1,1
"1856","019542514","2514",4.11807228915663,83,8,83,58.87,7.36,0,1
"1857","019552514","2514",4.11627906976744,43,8,43,30.5,3.81,0,1
"1858","019562514","2514",2.89411764705882,17,3,10,7.09,2.36,2,0
"1859","019572514","2514",3.708,25,3,25,17.73,5.91,0,0
"1860","019582514","2514",4.454,50,5,50,35.46,7.09,0,1
"1861","019632514","2514",3.58636363636364,22,2,22,15.6,7.8,0,1
"1862","019652514","2514",3.56197183098592,71,6,52,36.88,6.15,5,1
"1863","019662514","2514",0,7,1,0,0,0,2,0
"1864","019672514","2514",4.75,110,7,110,78.01,11.14,0,1
"1865","019692514","2514",3.40972222222222,72,7,61,43.26,6.18,3,1
"1866","019702514","2514",3.27820512820513,78,7,66,46.81,6.69,3,1
"1867","019722514","2514",3.70769230769231,52,6,40,28.37,4.73,3,1
"1868","019732514","2514",4.2375,24,2,24,17.02,8.51,0,0
"1869","019742514","2514",3.73559322033898,59,6,55,39.01,6.5,1,1
"1870","019752514","2514",2.7953488372093,43,5,28,19.86,3.97,4,0
"1871","019762514","2514",3.7,7,1,7,4.96,4.96,0,1
"1872","019772514","2514",2.71612903225806,62,7,42,29.79,4.26,4,0
"1873","019782514","2514",4.31022727272727,88,6,88,62.41,10.4,0,1
"1874","019792514","2514",3.58333333333333,60,5,52,36.88,7.38,2,1
"1875","019802514","2514",3.74285714285714,7,1,7,4.96,4.96,0,1
"1876","019812514","2514",3.73194444444444,72,7,68,48.23,6.89,1,1
"1877","019822514","2514",3.8025641025641,78,7,75,53.19,7.6,1,1
"1878","019832514","2514",3.74230769230769,78,7,66,46.81,6.69,3,1
"1879","019842514","2514",3.35806451612903,31,5,27,19.15,3.83,1,0
"1880","019852514","2514",3.91971830985916,71,7,71,50.35,7.19,0,1
"1881","019862514","2514",2.58333333333333,18,2,11,7.8,3.9,2,1
"1882","019872514","2514",2.98730158730159,63,7,44,31.21,4.46,5,1
"1883","019892514","2514",3.95961538461538,52,6,52,36.88,6.15,0,1
"1884","019902514","2514",2.41621621621622,37,4,20,14.18,3.54,5,0
"1885","019912514","2514",3.52105263157895,38,4,34,24.11,6.03,1,1
"1886","019922514","2514",3.91764705882353,17,3,17,12.06,4.02,0,0
"1887","019932514","2514",3.61060606060606,66,7,50,35.46,5.07,4,1
"1888","019942514","2514",3.6906976744186,43,6,39,27.66,4.61,1,1
"1889","019962514","2514",3.93095238095238,42,4,42,29.79,7.45,0,1
"1890","019972514","2514",3.89302325581395,43,7,43,30.5,4.36,0,1
"1891","019982514","2514",2.61379310344828,29,3,15,10.64,3.55,4,0
"1892","019992514","2514",4.24468085106383,94,7,91,64.54,9.22,1,1
"1893","020002514","2514",2.27857142857143,28,4,14,9.93,2.48,4,0
"1894","020012514","2514",3.42068965517241,29,4,22,15.6,3.9,2,1
"1895","020022514","2514",2.516,25,5,17,12.06,2.41,2,0
"1896","020032514","2514",4.52136752136752,117,7,117,82.98,11.85,0,1
"1897","020042514","2514",4.3,18,2,18,12.77,6.38,0,1
"1898","020052514","2514",4.19324324324324,74,6,74,52.48,8.75,0,0
"1899","020062514","2514",4.19464285714286,112,7,112,79.43,11.35,0,1
"1900","020072514","2514",4.06111111111111,90,7,90,63.83,9.12,0,1
"1901","020082514","2514",4.38532110091743,109,7,109,77.3,11.04,0,1
"1902","020092514","2514",4.1031746031746,63,5,63,44.68,8.94,0,1
"1903","020102514","2514",3.446875,32,5,28,19.86,3.97,1,1
"1904","020112514","2514",2.34137931034483,29,4,17,12.06,3.02,3,0
"1905","020122514","2514",4.6,4,1,4,2.84,2.84,0,1
"1906","020152514","2514",3.3,8,1,8,5.67,5.67,0,1
"1907","020162514","2514",4.2,3,1,3,2.13,2.13,0,0
"1908","020172514","2514",3.88736842105263,95,7,95,67.38,9.63,0,0
"1909","020182514","2514",4.66129032258065,93,6,93,65.96,10.99,0,1
"1910","020192514","2514",3.8,3,1,3,2.13,2.13,0,1
"1911","020212514","2514",4.36704545454545,88,6,88,62.41,10.4,0,0
"1912","020232514","2514",4,45,5,45,31.91,6.38,0,1
"1913","020242514","2514",3.34864864864865,74,5,58,41.13,8.23,4,1
"1914","020252514","2514",4.12923076923077,65,6,65,46.1,7.68,0,1
"1915","020262514","2514",3,3,1,3,2.13,2.13,0,0
"1916","020272514","2514",4.41547619047619,84,6,84,59.57,9.93,0,1
"1917","020282514","2514",4.45454545454545,55,5,55,39.01,7.8,0,1
"1918","020292514","2514",3.84444444444444,63,6,63,44.68,7.45,0,1
"1919","020302514","2514",4.16976744186047,43,6,43,30.5,5.08,0,1
"1920","020312514","2514",4.336,50,6,50,35.46,5.91,0,1
"1921","020322514","2514",4.27088607594937,79,6,79,56.03,9.34,0,1
"1922","020332514","2514",3.58709677419355,62,6,58,41.13,6.86,1,1
"1923","020342514","2514",4.05846153846154,65,6,65,46.1,7.68,0,1
"1924","020352514","2514",4.25520833333333,96,6,96,68.09,11.35,0,1
"1925","020362514","2514",3.46538461538462,26,3,18,12.77,4.26,2,1
"1926","020382514","2514",3.95454545454545,44,5,40,28.37,5.67,1,1
"1927","020392514","2514",3.96129032258064,62,6,58,41.13,6.86,1,1
"1928","020402514","2514",3.73098591549296,71,5,71,50.35,10.07,0,1
"1929","020412514","2514",3.69,10,2,10,7.09,3.54,0,0
"1930","020422514","2514",4.41827956989247,93,6,93,65.96,10.99,0,1
"1931","020432514","2514",4.24545454545455,11,1,11,7.8,7.8,0,1
"1932","020442514","2514",3.15555555555556,27,3,11,7.8,2.6,3,1
"1933","020452514","2514",3.67538461538462,65,6,57,40.43,6.74,2,1
"1934","020462514","2514",4.18181818181818,11,1,11,7.8,7.8,0,1
"1935","020472514","2514",3.27916666666667,24,2,20,14.18,7.09,1,1
"1936","020482514","2514",3.97272727272727,11,2,11,7.8,3.9,0,0
"1937","020492514","2514",3.00147058823529,68,5,40,28.37,5.67,7,1
"1938","020502514","2514",4.26428571428571,14,3,14,9.93,3.31,0,1
"1939","020512514","2514",3.94117647058824,68,6,68,48.23,8.04,0,1
"1940","020522514","2514",2.52222222222222,36,4,18,12.77,3.19,5,0
"1941","020532514","2514",3.76969696969697,33,2,29,20.57,10.29,1,1
"1942","020542514","2514",3.63333333333333,51,6,43,30.5,5.08,2,1
"1943","020552514","2514",3.7984126984127,63,6,59,41.84,6.97,1,1
"1944","020562514","2514",3.83035714285714,56,4,56,39.72,9.93,0,1
"1945","020582514","2514",3.76363636363636,11,1,11,7.8,7.8,0,1
"1946","020592514","2514",3.91818181818182,22,2,22,15.6,7.8,0,1
"1947","020602514","2514",3.82121212121212,33,4,29,20.57,5.14,0,1
"1948","020612514","2514",3.56949152542373,59,6,51,36.17,6.03,2,1
"1949","020622514","2514",3.67272727272727,11,1,11,7.8,7.8,0,0
"1950","020642514","2514",3.11428571428571,14,2,10,7.09,3.54,1,1
"1951","020652514","2514",4.04646464646465,99,6,99,70.21,11.7,0,1
"1952","020662514","2514",4.07162162162162,74,6,70,49.65,8.28,1,1
"1953","020702514","2514",3.8578125,64,5,56,39.72,7.94,2,1
"1954","020722514","2514",3.80714285714286,42,5,38,26.95,5.39,1,1
"1955","020732514","2514",3.81818181818182,77,5,73,51.77,10.35,1,1
"1956","020742514","2514",3.45,16,2,12,8.51,4.26,1,1
"1957","020762514","2514",3.2375,48,5,36,25.53,5.11,3,1
"1958","020772514","2514",3.45581395348837,43,5,35,24.82,4.96,2,1
"1959","020782514","2514",1.46,10,2,3,2.13,1.06,2,0
"1960","020792514","2514",3.61521739130435,46,5,34,24.11,4.82,3,1
"1961","020802514","2514",4.08372093023256,43,4,43,30.5,7.62,0,1
"1962","020812514","2514",4.35757575757576,99,5,99,70.21,14.04,0,1
"1963","020822514","2514",4.09016393442623,61,5,57,40.43,8.09,1,1
"1964","020832514","2514",0.929166666666667,24,2,7,4.96,2.48,5,0
"1965","020842514","2514",3.78965517241379,58,5,54,38.3,7.66,1,1
"1966","020852514","2514",4.11044776119403,67,5,67,47.52,9.5,0,1
"1967","020872514","2514",3.4390243902439,41,5,29,20.57,4.11,3,1
"1968","020882514","2514",4.3,3,1,3,2.13,2.13,0,1
"1969","020892514","2514",2.98846153846154,26,4,18,12.77,3.19,2,1
"1970","020902514","2514",4.34615384615385,52,5,52,36.88,7.38,0,1
"1971","020912514","2514",3.46363636363636,44,4,36,25.53,6.38,2,1
"1972","020922514","2514",4.35679012345679,81,5,81,57.45,11.49,0,1
"1973","020932514","2514",3.55,44,5,40,28.37,5.67,1,1
"1974","020942514","2514",3.74230769230769,52,4,44,31.21,7.8,2,1
"1975","020952514","2514",3.71612903225806,62,5,54,38.3,7.66,2,1
"1976","020962514","2514",3.22857142857143,7,1,7,4.96,4.96,0,1
"1977","020972514","2514",3.27857142857143,56,5,48,34.04,6.81,1,1
"1978","020982514","2514",3.49782608695652,46,5,34,24.11,4.82,3,1
"1979","020992514","2514",3.62156862745098,51,5,47,33.33,6.67,1,1
"1980","021012514","2514",4.46129032258065,62,5,62,43.97,8.79,0,1
"1981","021042514","2514",3.71558441558442,77,5,77,54.61,10.92,0,1
"1982","021062514","2514",4.17543859649123,57,5,57,40.43,8.09,0,1
"1983","021072514","2514",2.88,30,4,20,14.18,3.54,3,0
"1984","021092514","2514",3.46833333333333,60,5,48,34.04,6.81,3,1
"1985","021102514","2514",4.13970588235294,68,5,68,48.23,9.65,0,1
"1986","021112514","2514",3.16451612903226,31,5,20,14.18,2.84,3,1
"1987","021122514","2514",2.71904761904762,21,3,13,9.22,3.07,2,1
"1988","021132514","2514",3.95569620253165,79,5,75,53.19,10.64,1,1
"1989","021152514","2514",3.29565217391304,23,4,15,10.64,2.66,2,0
"1990","021172514","2514",4.34,30,4,30,21.28,5.32,0,1
"1991","021182514","2514",3.5,4,1,4,2.84,2.84,0,1
"1992","021192514","2514",4.16595744680851,47,5,47,33.33,6.67,0,1
"1993","021212514","2514",3.58979591836735,49,5,41,29.08,5.82,2,1
"1994","021262514","2514",3.3,12,1,12,8.51,8.51,0,1
"1995","021282514","2514",2.72916666666667,24,3,13,9.22,3.07,3,0
"1996","021312514","2514",3.45882352941176,34,4,22,15.6,3.9,3,1
"1997","021322514","2514",3.97101449275362,69,4,61,43.26,10.81,2,1
"1998","021332514","2514",2.82222222222222,18,3,10,7.09,2.36,2,0
"1999","021342514","2514",3.854,50,4,46,32.62,8.15,1,1
"2000","021352514","2514",3.84285714285714,7,1,7,4.96,4.96,0,0
"2001","021362514","2514",3.64642857142857,28,3,25,17.73,5.91,1,0
"2002","021372514","2514",3.76829268292683,41,4,29,20.57,5.14,3,1
"2003","021392514","2514",3.82045454545455,44,4,40,28.37,7.09,1,1
"2004","021402514","2514",2.78666666666667,45,4,26,18.44,4.61,5,0
"2005","021412514","2514",0,4,1,0,0,0,1,0
"2006","021422514","2514",3.83529411764706,51,4,51,36.17,9.04,0,1
"2007","021432514","2514",3.68571428571429,35,3,27,19.15,6.38,2,1
"2008","021442514","2514",3.86031746031746,63,4,55,39.01,9.75,2,1
"2009","021452514","2514",3.33636363636364,44,4,32,22.7,5.68,3,1
"2010","021462514","2514",4.34464285714286,56,4,56,39.72,9.93,0,1
"2011","021472514","2514",4.30384615384615,52,4,48,34.04,8.51,1,1
"2012","021482514","2514",4.26829268292683,41,4,41,29.08,7.27,0,1
"2013","021492514","2514",3.55689655172414,58,4,46,32.62,8.15,3,1
"2014","021502514","2514",3.80789473684211,38,4,34,24.11,6.03,0,1
"2015","021522514","2514",3.25555555555556,54,4,40,28.37,7.09,4,1
"2016","021532514","2514",4.42291666666667,48,4,48,34.04,8.51,0,1
"2017","021542514","2514",3.838,50,4,46,32.62,8.15,1,1
"2018","021562514","2514",4.14727272727273,55,4,55,39.01,9.75,0,1
"2019","021572514","2514",3.076,25,3,17,12.06,4.02,2,1
"2020","021592514","2514",3.11153846153846,52,4,33,23.4,5.85,5,1
"2021","021602514","2514",3.87384615384615,65,4,65,46.1,11.53,0,1
"2022","021612514","2514",3.38936170212766,47,4,35,24.82,6.2,3,1
"2023","021622514","2514",3.78048780487805,41,4,38,26.95,6.74,1,1
"2024","021632514","2514",2.91186440677966,59,4,39,27.66,6.92,5,0
"2025","021642514","2514",3.62037037037037,54,4,54,38.3,9.57,0,1
"2026","021672514","2514",0.985,20,2,3,2.13,1.06,5,0
"2027","021682514","2514",3.45277777777778,36,4,28,19.86,4.96,2,1
"2028","021692514","2514",4.09322033898305,59,4,59,41.84,10.46,0,1
"2029","021702514","2514",3.87647058823529,51,4,51,36.17,9.04,0,1
"2030","021712514","2514",2.97674418604651,43,4,31,21.99,5.5,3,1
"2031","021722514","2514",2.81627906976744,43,4,24,17.02,4.26,5,0
"2032","021732514","2514",2.66875,32,3,21,14.89,4.96,3,0
"2033","021742514","2514",3.40652173913043,46,4,38,26.95,6.74,2,1
"2034","021752514","2514",4.25714285714286,42,3,42,29.79,9.93,0,1
"2035","021762514","2514",3.328125,32,3,28,19.86,6.62,1,1
"2036","021782514","2514",4.025,16,2,16,11.35,5.68,0,0
"2037","021792514","2514",3.1969696969697,33,3,29,20.57,6.86,1,1
"2038","021802514","2514",3.11153846153846,26,3,18,12.77,4.26,2,1
"2039","021812514","2514",3.2875,16,2,13,9.22,4.61,1,0
"2040","021822514","2514",4.37916666666667,48,3,48,34.04,11.35,0,1
"2041","021832514","2514",3.40714285714286,28,3,20,14.18,4.73,2,1
"2042","021842514","2514",3.42857142857143,28,3,16,11.35,3.78,3,1
"2043","021852514","2514",3.625,44,3,41,29.08,9.69,1,1
"2044","021862514","2514",3.340625,32,3,24,17.02,5.67,2,1
"2045","021882514","2514",4.22682926829268,41,3,41,29.08,9.69,0,1
